country_code,year,total_resource_rents_gdp,oil_rents_gdp,mineral_rents_gdp
CAN,2009,1.92304119754021,1.33142171181656,0.203571172276145
CAN,2010,2.12754227247051,1.36035981724265,0.449991271187577
CAN,2011,2.59347020768665,1.65206257737853,0.555035051706879
CAN,2012,1.44307674491624,0.873035162318975,0.33817353580594
CAN,2013,1.71420267216183,1.25009355545576,0.280229667910082
CAN,2014,1.68853293506066,1.16512699520053,0.252537145628929
CAN,2015,0.332933838108915,0.0345891578218769,0.153735192881661
CAN,2016,0.786494936523475,0.471724709301756,0.160582352644183
CAN,2017,1.19690470285221,0.816766635206739,0.204739486731936
CAN,2018,1.79820431653194,1.50562872928079,0.125273089273862
CAN,2019,1.93317583033348,1.6199500962193,0.188938776268746
CAN,2020,1.24181874632923,0.8889084820818,0.233498836098608
CAN,2021,4.94905581435186,2.82978528865474,1.18426034810901
CAN,2022,,,
CAN,2023,,,
CAN,2024,,,
CAN,2025,,,
CEB,1960,,,
CEB,1961,,,
CEB,1962,,,
CEB,1963,,,
CEB,1964,,,
CEB,1965,,,
CEB,1966,,,
CEB,1967,,,
CEB,1968,,,
CEB,1969,,,
CEB,1970,,,
CEB,1971,,,
CEB,1972,,,
CEB,1973,,,
CEB,1974,,,
CEB,1975,,,
CEB,1976,,,
CEB,1977,,,
CEB,1978,,,
CEB,1979,,,
CEB,1980,,,
CEB,1981,,,
CEB,1982,,,
CEB,1983,,,
CEB,1984,,,
CEB,1985,,,
CEB,1986,,,
CEB,1987,2.75059639989592,1.07803632494396,0.167395905888939
CEB,1988,3.39653174821758,0.775926565441269,1.03490766506026
CEB,1989,3.49006298514793,1.14634294329414,0.942284878667119
CEB,1990,2.7178991218467,0.516627029729591,0.3837563812603
CEB,1991,1.92459104094795,0.266960826683488,0.1996153633378
CEB,1992,1.58818339140375,0.261531429401098,0.212698848129975
CEB,1993,1.36262269466892,0.234706418779695,0.144526415563341
CEB,1994,1.05700075313255,0.188189153810233,0.159518592798466
CEB,1995,1.1263652618033,0.175356555561562,0.148874527451663
CEB,1996,1.03635672701621,0.223064882641393,0.081326969033171
CEB,1997,0.945386570230413,0.168801828509255,0.100481355929872
CEB,1998,0.50334604532278,0.0465926145094419,0.0240821673030772
CEB,1999,0.58967288712734,0.137926157561,0.0244265718137158
CEB,2000,0.939457391256684,0.309119355056625,0.0456392186026152
CEB,2001,1.01979872521841,0.207612021783596,0.0141452385586599
CEB,2002,0.744572295180919,0.186597933349575,0.0181133645131846
CEB,2003,0.717838049113847,0.179026745182262,0.0270066923950767
CEB,2004,1.1061097330347,0.196715317027076,0.0935876717295227
CEB,2005,0.964281330836715,0.234228684845765,0.100625738375398
CEB,2006,1.19480132473422,0.227341500592706,0.278042896919201
CEB,2007,1.05152672179859,0.20601319199778,0.215350069221804
CEB,2008,1.55001632883028,0.238548179197409,0.0983176986586973
CEB,2009,0.897497864660391,0.144168043827483,0.100843544757223
CEB,2010,2.20029237738755,0.148601101831123,1.19619705264914
CEB,2011,2.86079487305536,0.214127223109781,1.64092326277558
CEB,2012,2.06986567788745,0.220641321090719,1.1128973791034
CEB,2013,1.76799260913013,0.201941009775412,1.02731958103052
CEB,2014,1.63159566473226,0.181805309186322,0.997978576038892
CEB,2015,0.825631539045938,0.0891244285609806,0.31527946000084
CEB,2016,1.01596313200799,0.0667780578769204,0.56823959614082
CEB,2017,1.46868644836589,0.088567301983669,0.917155550238669
CEB,2018,1.37821568057069,0.126452410447952,0.787274567899187
CEB,2019,0.587609631709931,0.112793834086681,0.0867126369007863
CEB,2020,0.476124718719927,0.0588785189463163,0.075881540440314
CEB,2021,0.786964127057054,0.121158113913304,0.203066417318596
CEB,2022,,,
CEB,2023,,,
CEB,2024,,,
CEB,2025,,,
CHE,1960,,,
CHE,1961,,,
CHE,1962,,,
CHE,1963,,,
CHE,1964,,,
CHE,1965,,,
CHE,1966,,,
CHE,1967,,,
CHE,1968,,,
CHE,1969,,,
CHE,1970,,,
CHE,1971,,,
CHE,1972,,,
CHE,1973,,,
CHE,1974,,,
CHE,1975,,,
CHE,1976,,,
CHE,1977,,,
CHE,1978,,,
CHE,1979,,,
CHE,1980,0.0583477574755523,0.0,0.0
CHE,1981,0.0528346275517151,0.0,0.0
CHE,1982,0.0457506263005582,0.0,0.0
CHE,1983,0.0377489903636084,0.0,0.0
CHE,1984,0.0423731952549756,0.0,0.0
CHE,1985,0.0395717424102526,0.0,0.0
CHE,1986,0.037128723027519,0.0,0.0
CHE,1987,0.0298605489726404,0.0,0.0
CHE,1988,0.0283911119785343,0.0,0.0
CHE,1989,0.0329601106001632,0.0,0.0
CHE,1990,0.0386096534590046,0.0,0.0
CHE,1991,0.0210511330775071,0.0,0.0
CHE,1992,0.020686004971823,0.0,0.0
CHE,1993,0.0205399061352376,0.0,0.0
CHE,1994,0.0195523824339793,0.0,0.0
CHE,1995,0.019344501065301,0.0,0.0
CHE,1996,0.0184092683245298,0.0,0.0
CHE,1997,0.0195028572201222,0.0,0.0
CHE,1998,0.0176056456990415,0.0,0.0
CHE,1999,0.0170124455735738,0.0,0.0
CHE,2000,0.0339378282692173,0.0,0.0
CHE,2001,0.020027551740193,0.0,0.0
CHE,2002,0.0174874465729194,0.0,0.0
CHE,2003,0.0179605826583903,0.0,0.0
CHE,2004,0.0139653911937158,0.000185269236564892,0.0
CHE,2005,0.0146097923245434,0.000317765513572658,0.0
CHE,2006,0.0174346266304433,0.00063711934471555,0.0
CHE,2007,0.0193040083982512,0.000749164452712047,0.0
CHE,2008,0.0170877778380369,0.000960013727719588,0.0
CHE,2009,0.0149515003832237,0.000203202550011871,0.0
CHE,2010,0.0153502739851764,0.000301351052291844,7.47099527614027e-05
CHE,2011,0.0129731788701895,0.000356657639592002,0.000158290078438681
CHE,2012,0.0116054102262085,0.000416318750538044,0.000120322502342235
CHE,2013,0.0122925706275075,0.000268214621739725,0.000106794575909661
CHE,2014,0.0133939110821008,0.000243487314364699,7.91492699486152e-05
CHE,2015,0.0106918477707141,0.000125064111504765,0.0
CHE,2016,0.0105099534065671,0.000116660133874781,0.0
CHE,2017,0.00979558760538153,0.0001785775350507,0.0
CHE,2018,0.0130088671838284,0.000217357272570462,0.0
CHE,2019,0.0091832516564973,0.000444794821757431,0.0
CHE,2020,0.00802785319765779,0.000231251911067443,0.0
CHE,2021,0.00910740311945595,0.000512290057871237,0.0
CHE,2022,,,
CHE,2023,,,
CHE,2024,,,
CHE,2025,,,
CHI,1960,,,
CHI,1961,,,
CHI,1962,,,
CHI,1963,,,
CHI,1964,,,
CHI,1965,,,
CHI,1966,,,
CHI,1967,,,
CHI,1968,,,
CHI,1969,,,
CHI,1970,,,
CHI,1971,,,
CHI,1972,,,
CHI,1973,,,
CHI,1974,,,
CHI,1975,,,
CHI,1976,,,
CHI,1977,,,
CHI,1978,,,
CHI,1979,,,
CHI,1980,,,
CHI,1981,,,
CHI,1982,,,
CHI,1983,,,
CHI,1984,,,
CHI,1985,,,
CHI,1986,,,
CHI,1987,,,
CHI,1988,,,
CHI,1989,,,
CHI,1990,,,
CHI,1991,,,
CHI,1992,,,
CHI,1993,,,
CHI,1994,,,
CHI,1995,,,
CHI,1996,,,
CHI,1997,,,
CHI,1998,0.0,,0.0
CHI,1999,0.0,,0.0
CHI,2000,0.0,,0.0
CHI,2001,0.0,,0.0
CHI,2002,0.0,,0.0
CHI,2003,0.0,,0.0
CHI,2004,0.0,,0.0
CHI,2005,0.0,,0.0
CHI,2006,0.0,,0.0
CHI,2007,0.0,,0.0
CHI,2008,,,
CHI,2009,,,
CHI,2010,,,
CHI,2011,,,
CHI,2012,,,
CHI,2013,,,
CHI,2014,,,
CHI,2015,,,
CHI,2016,,,
CHI,2017,,,
CHI,2018,,,
CHI,2019,,,
CHI,2020,,,
CHI,2021,,,
CHI,2022,,,
CHI,2023,,,
CHI,2024,,,
CHI,2025,,,
CHL,1960,,,
CHL,1961,,,
CHL,1962,,,
CHL,1963,,,
CHL,1964,,,
CHL,1965,,,
CHL,1966,,,
CHL,1967,,,
CHL,1968,,,
CHL,1969,,,
CHL,1970,10.1337971525781,0.0562266313632991,9.59895832358477
CHL,1971,6.60493057257233,0.0773644632134632,6.06780412709776
CHL,1972,5.79741785753672,0.0828826445018713,5.24782050943475
CHL,1973,7.36475733501654,0.104264180453157,6.80675558750919
CHL,1974,11.1469005022528,0.606349740712544,9.90344616491281
CHL,1975,13.2400638141578,1.2361480689743,10.391760017988
CHL,1976,12.8977687651848,0.979511538628698,10.9194038414317
CHL,1977,8.77587881957493,0.607553508279438,7.32665707887451
CHL,1978,7.54057954192026,0.582775440508512,6.08038237146518
CHL,1979,9.48990916461053,1.11799850318142,7.55880390263055
CHL,1980,8.71519847548594,1.03979635359195,6.87269781508473
CHL,1981,5.56381496748019,0.903989200937335,4.02403099077619
CHL,1982,6.62939973489201,0.772552374023926,4.94006171633485
CHL,1983,9.16236173269569,1.18928887039012,7.0633787038882
CHL,1984,8.09788641648206,1.18048972397471,6.00314320808787
CHL,1985,9.03292014450356,1.17571112818707,7.21348513904364
CHL,1986,7.08457413109978,0.409029921948734,6.06592838172831
CHL,1987,8.58218696306459,0.544418330796708,7.49238211923099
CHL,1988,11.8720794878324,0.282172670801024,10.9038080225235
CHL,1989,12.8332145779434,0.335865076332922,11.8368550331015
CHL,1990,11.1674175940099,0.378183852893491,9.54796165008491
CHL,1991,5.94722567017809,0.15702683344808,4.75579550316189
CHL,1992,4.63171552198061,0.123100470876911,3.63722443219166
CHL,1993,3.35411622206962,0.101835542669396,2.264798518016
CHL,1994,4.8849330643983,0.0759573406290912,4.06408790954284
CHL,1995,6.55630977481336,0.0577970101150581,5.71244002014051
CHL,1996,4.95869610912803,0.0596959389109353,4.35408641638342
CHL,1997,4.60520277817387,0.038289499179926,4.10331909636315
CHL,1998,2.51172777125851,0.0234700874281488,1.99827242912151
CHL,1999,3.6694603049762,0.0418250296937214,2.99596980125977
CHL,2000,4.87094937341686,0.0648093154178196,4.3408550303353
CHL,2001,3.94016087143578,0.0510190743548732,3.31968916729076
CHL,2002,3.69658229472728,0.0501709401792536,2.82461629362167
CHL,2003,5.01162090891452,0.0506283318232754,4.38038439919149
CHL,2004,9.56665341226193,0.0480418034693177,9.08081866316417
CHL,2005,9.79630843278012,0.0466681498310735,9.27535102760256
CHL,2006,17.3488493708667,0.0305200002965691,16.8703851667569
CHL,2007,17.1517567156625,0.0244412955141765,16.5646131991133
CHL,2008,13.8254393455321,0.0394143420844663,13.0984754101501
CHL,2009,8.79204050030603,0.0241963153528489,8.12539086996139
CHL,2010,11.9881628362203,0.0177167005915164,11.317663311545
CHL,2011,12.1645185437385,0.0202996901928584,11.524686737595
CHL,2012,9.05442637303188,0.0339242699071752,8.45777139773805
CHL,2013,7.66232423505302,0.0371419227856785,7.00031067490142
CHL,2014,6.87780503013052,0.0299545823134528,6.15970096777187
CHL,2015,4.04461870413776,0.00702175038442219,3.28771652306778
CHL,2016,3.20569572328577,0.00716567782254964,2.42915567711849
CHL,2017,5.30261792520974,0.00833339168997084,4.40604754508335
CHL,2018,5.83707726201581,0.0122096396579944,4.99157894253016
CHL,2019,2.56889266052365,0.01138461169495,1.75323566107489
CHL,2020,5.48716936741024,0.00734834195127083,4.60239970949196
CHL,2021,16.9044168802743,0.0126983242549898,16.2274265774554
CHL,2022,,,
CHL,2023,,,
CHL,2024,,,
CHL,2025,,,
CHN,1960,,,
CHN,1961,,,
CHN,1962,,,
CHN,1963,,,
CHN,1964,,,
CHN,1965,,,
CHN,1966,,,
CHN,1967,,,
CHN,1968,,,
CHN,1969,,,
CHN,1970,0.840416943708215,0.0239932527380286,0.190311947728461
CHN,1971,0.773897108383394,0.0326166388114579,0.142432078198573
CHN,1972,0.895123275339724,0.110289049637007,0.111912039283719
CHN,1973,1.79558411793063,0.335981223804028,0.175160226082526
CHN,1974,5.00070904496983,2.77486095153925,0.31941707077155
CHN,1975,7.33042405539159,3.13064076517083,0.22050058635815
CHN,1976,9.22371412496225,4.11075236691182,0.421319811368948
CHN,1977,9.60235224195703,4.32661024057366,0.423540650502366
CHN,1978,11.2104687263013,5.55801172476075,0.280544558453324
CHN,1979,17.0999242275286,11.6010159186869,0.354068171396976
CHN,1980,19.741557918563,12.2797158609943,0.404616392108178
CHN,1981,19.467446076565,9.41179174665108,0.532478138222438
CHN,1982,16.7508523318146,6.06435465384148,0.465097625470962
CHN,1983,12.6162173602657,6.54804530796784,0.407938801657631
CHN,1984,10.3999047481946,6.22299902406109,0.287607377236682
CHN,1985,9.78977585019452,5.60486220624911,0.254013353131154
CHN,1986,5.75920686839352,2.8471706463358,0.175061500665316
CHN,1987,6.49280601379339,4.78169369741204,0.258693727832562
CHN,1988,6.28565315693549,3.18960289496402,1.11136888543569
CHN,1989,7.05998093097386,4.15992450908559,0.395103473714275
CHN,1990,8.63870038140403,5.54445902741075,0.376864557442531
CHN,1991,6.08171887067132,3.02704993378969,0.742892477567943
CHN,1992,5.33846886521972,2.96010199129732,0.68941916565197
CHN,1993,4.4490741652727,2.81111820572631,0.523713114155201
CHN,1994,3.28088501510221,1.9160808560853,0.444568832397725
CHN,1995,3.26699888521005,1.62342401977579,0.317944090455996
CHN,1996,3.00480163840847,1.84232152309017,0.238792079367953
CHN,1997,2.39155664717565,1.44303352016986,0.23416085353456
CHN,1998,1.71539063096113,0.634591601254742,0.4381486529878
CHN,1999,1.84532736658367,1.08727720069319,0.337011065325236
CHN,2000,2.6977401923859,2.03905175243341,0.143065124667862
CHN,2001,2.59237672666031,1.32058497741337,0.124862064663083
CHN,2002,1.95629636692387,1.24409369454799,0.127806840215127
CHN,2003,2.01790669504299,1.28559248986066,0.137301920518456
CHN,2004,4.72487591845752,1.63506369666261,0.263034043120524
CHN,2005,5.10277288536313,2.23061473485701,0.719382293325194
CHN,2006,5.52119781017524,2.2255244607283,1.17112949883967
CHN,2007,6.32787936346715,1.75983053566581,2.15745853560002
CHN,2008,9.6484135442271,1.9902860340032,2.36221058764274
CHN,2009,3.91782120825988,0.899050539990343,0.996362930664087
CHN,2010,6.2867264165298,1.22257362123247,2.02001128407646
CHN,2011,7.68520289897261,1.54520918045373,2.33286209782444
CHN,2012,4.0884931932087,1.28348679227813,0.783715365961303
CHN,2013,2.98307168349706,1.07614082250695,0.604283761994796
CHN,2014,2.31013480472694,0.888100390466572,0.358822126128755
CHN,2015,1.17476659078236,0.335243616051991,0.203345375101355
CHN,2016,1.0524740832802,0.245866848453772,0.185155152566946
CHN,2017,1.31423766724865,0.313804041024999,0.235890375798972
CHN,2018,1.42518421392494,0.413038667779282,0.178921788137024
CHN,2019,1.26691367576973,0.298457754882779,0.272313304955158
CHN,2020,0.863774740928771,0.114304451775114,0.168349189697692
CHN,2021,1.70756488252672,0.308578757061099,0.510049245324858
CHN,2022,,,
CHN,2023,,,
CHN,2024,,,
CHN,2025,,,
CIV,1960,,,
CIV,1961,,,
CIV,1962,,,
CIV,1963,,,
CIV,1964,,,
CIV,1965,,,
CIV,1966,,,
CIV,1967,,,
CIV,1968,,,
CIV,1969,,,
CIV,1970,5.88211960748263,,0.0
CIV,1971,5.64893582443539,0.0,0.0
CIV,1972,6.24912983609408,0.0,0.0
CIV,1973,7.46318789264459,0.0,0.0
CIV,1974,6.97736372517021,0.0,0.0
CIV,1975,5.73987904350225,0.0,0.0
CIV,1976,5.84187720102765,0.0,0.0
CIV,1977,5.2925209975451,0.0,0.0
CIV,1978,4.33407992517679,0.0,0.0
CIV,1979,4.7895015532176,0.0,0.0
CIV,1980,4.92349095170293,0.11162471818467,0.0
CIV,1981,4.54771649448935,0.406239015865524,0.0
CIV,1982,5.51492457907009,0.344693538381303,0.0
CIV,1983,5.73408169227322,1.08325619955352,0.0
CIV,1984,5.26549184879047,1.23720996916911,0.0
CIV,1985,4.57801260968679,1.32980271732637,0.0
CIV,1986,3.56320419608402,0.326483420224798,0.0
CIV,1987,3.29287411035561,0.535702692063633,0.0
CIV,1988,2.81389097771771,0.284584624376772,0.000300183379616858
CIV,1989,2.93839141128914,0.104980258706609,0.000452448894464279
CIV,1990,4.08956490608254,0.111829077867099,0.000578576008430695
CIV,1991,3.47748565263375,0.0411260342677253,0.0
CIV,1992,3.46029006444351,0.21395748137054,0.027459715250273
CIV,1993,3.38754855261651,0.231249910568653,0.0302548152341097
CIV,1994,5.29950791803271,0.263283893930115,0.0654345154290398
CIV,1995,5.16486501492941,0.230815868459038,0.128619001646594
CIV,1996,3.10906315979616,0.380359773738748,0.0
CIV,1997,2.79707040165525,0.319862757443427,0.0287402582201248
CIV,1998,2.46774712006096,0.101604151054954,0.0
CIV,1999,2.23064062431383,0.162964832198363,0.0
CIV,2000,2.86211491053466,0.308013121439312,0.0
CIV,2001,2.32208785748223,0.184450908626382,0.0
CIV,2002,2.45890647990383,0.449871788392484,0.0
CIV,2003,2.64883554896755,0.547536157690114,0.0123903278170218
CIV,2004,2.49321707811937,0.868358242832743,0.0
CIV,2005,3.71197677716882,2.12719162540331,0.0
CIV,2006,5.60158447625658,3.70627347527892,0.00907627499073501
CIV,2007,4.9838724678869,2.92984750032697,0.0
CIV,2008,5.56200251854781,3.23685198449427,0.110068813260895
CIV,2009,3.87323197312723,1.55323608726763,0.240205141462773
CIV,2010,4.33013803473931,1.97607516845206,0.0937491381749339
CIV,2011,5.53239950172039,2.38568766510419,0.654511620365384
CIV,2012,5.36757176448081,2.01610713884301,0.530274437341492
CIV,2013,4.15503587681362,1.32089224861062,0.368977123492966
CIV,2014,3.41935511091434,0.691789500523942,0.351420911174992
CIV,2015,3.07259669730878,0.366602851194199,0.361552777361383
CIV,2016,3.23053071841614,0.384370728252087,0.559881099662443
CIV,2017,3.38876801583982,0.811412807702894,0.400849571195147
CIV,2018,3.10996909544373,0.930497052970617,0.455348393491403
CIV,2019,2.95827158248838,0.857465003549306,0.574500241538047
CIV,2020,2.59163858078542,0.371217181360166,0.724356662445554
CIV,2021,4.73502206212113,0.70017290136454,2.50107699952363
CIV,2022,,,
CIV,2023,,,
CIV,2024,,,
CIV,2025,,,
CMR,1960,,,
CMR,1961,,,
CMR,1962,,,
CMR,1963,,,
CMR,1964,,,
CMR,1965,,,
CMR,1966,,,
CMR,1967,,,
CMR,1968,,,
CMR,1969,,,
CMR,1970,3.9056080686076,,0.0
CMR,1971,3.44997096942163,0.0,0.0
CMR,1972,3.40293940698369,0.0,0.0
CMR,1973,4.16426611493589,0.0,0.0
CMR,1974,4.46539196756751,0.0,0.0
CMR,1975,4.14874628645289,0.0,1.40411839368583e-05
CMR,1976,4.29183538065111,0.0,0.0
CMR,1977,5.50587069688216,0.0781817184019177,0.0
CMR,1978,5.258276204833,0.83681430650894,0.0
CMR,1979,8.6753319317877,4.76693275264051,0.000219369328193939
CMR,1980,10.665759917148,6.6964981697782,0.000346227933686028
CMR,1981,9.2169659100934,5.87804427818666,0.00020522471811716
CMR,1982,6.89224737528175,2.87852166523641,0.000261541296918523
CMR,1983,9.03755710702326,6.02763685227288,0.000702275272812551
CMR,1984,10.4276064282249,7.82271434985394,0.000459768611993915
CMR,1985,12.0212500844164,9.97862114735416,0.000238441853845397
CMR,1986,4.42594525006075,2.36486314097188,0.000230297601435934
CMR,1987,6.46397291302272,4.54942204576229,0.00031512253685072
CMR,1988,5.82856800063092,3.73209127245004,0.000277173618079365
CMR,1989,10.1594216647002,7.61262799687422,0.000182334074669925
CMR,1990,11.9086296967309,8.68450877617334,0.000143136032628421
CMR,1991,7.76889322336422,4.65315901033898,0.000274508830624769
CMR,1992,7.80091581012743,4.7419927824119,0.0
