coef,se,pval,nobs,treated,clusters,spec
0.049123120646979566,0.01527512825222414,0.0013004823527928977,622868,2065,1481,NTL lag 0
0.06252152790593143,0.01514156308913789,3.6418532619819644e-05,622868,1930,1481,NTL lag 1
0.04153699745691775,0.015922930625604504,0.009090845778132461,622868,1772,1481,NTL lag 2
-0.0389148991021575,0.01929301900336569,0.04369125349525582,585141,1852,1362,NO2 int lag 0
-0.08105690485459191,0.019120920254735947,2.2438145846459534e-05,585141,1737,1362,NO2 int lag 1
-0.06952223693176922,0.020998716767858847,0.0009304080748451238,585141,1592,1362,NO2 int lag 2
-0.04359788787378922,0.015140877334407509,0.003983435161549531,620805,2065,1468,PM25 int lag 0
-0.05901016737455008,0.015083405444799055,9.144790381010459e-05,620805,1930,1468,PM25 int lag 1
-0.03900324716013992,0.01596492522010952,0.014563675470206539,620805,1772,1468,PM25 int lag 2
